id	eventId	documentCode	messagePayload	subEventType	fullResults	extended_info	match_card
0	2345	TTEMSINGLES-----------R128000300----------		Men Singles	OFFICIAL		
0	2345	TTEMSINGLES-----------R128000400----------		Men Singles	OFFICIAL		
0	2345	TTEWSINGLES-----------R128000500----------		Women Singles	OFFICIAL		
0	2345	TTEMSINGLES-----------R128000200----------		Men Singles	OFFICIAL		
0	2345	TTEWSINGLES-----------R128000100----------		Women Singles	OFFICIAL		
0	2345	TTEWSINGLES-----------R128000200----------		Women Singles	OFFICIAL		
0	2345	TTEXDOUBLES-----------8FNL000500----------		Mixed Doubles	OFFICIAL		
0	2345	TTEXDOUBLES-----------8FNL000600----------		Mixed Doubles	OFFICIAL		
0	2345	TTEXDOUBLES-----------8FNL000700----------		Mixed Doubles	OFFICIAL		
0	2345	TTEXDOUBLES-----------8FNL000800----------		Mixed Doubles	OFFICIAL		
0	2345	TTEXDOUBLES-----------8FNL000300----------		Mixed Doubles	OFFICIAL		
0	2345	TTEXDOUBLES-----------8FNL000400----------		Mixed Doubles	OFFICIAL		
0	2345	TTEXDOUBLES-----------8FNL000200----------		Mixed Doubles	OFFICIAL		
0	2345	TTEMSINGLES-----------R256000500----------		Men Singles	OFFICIAL		
0	2345	TTEWSINGLES-----------R256001600----------		Women Singles	OFFICIAL		
0	2345	TTEWSINGLES-----------R256001100----------		Women Singles	OFFICIAL		
0	2345	TTEWSINGLES-----------R256001400----------		Women Singles	OFFICIAL		
0	2345	TTEWSINGLES-----------R256001000----------		Women Singles	OFFICIAL		
0	2345	TTEWSINGLES-----------R256000700----------		Women Singles	OFFICIAL		
0	2345	TTEWSINGLES-----------R256000400----------		Women Singles	OFFICIAL		
471682	2346	TTEMSINGLES-----------FNL-000100----------		Men Singles	OFFICIAL		
471476	2346	TTEWSINGLES-----------FNL-000100----------		Women Singles	OFFICIAL		
471082	2346	TTEMDOUBLES-----------FNL-000100----------		Men Doubles	OFFICIAL		
470800	2346	TTEWDOUBLES-----------FNL-000100----------		Women Doubles	OFFICIAL		
470622	2346	TTEXDOUBLES-----------FNL-000100----------		Mixed Doubles	OFFICIAL		
470472	2346	TTEMSINGLES-----------SFNL000100----------		Men Singles	OFFICIAL		
470204	2346	TTEWSINGLES-----------SFNL000200----------		Women Singles	OFFICIAL		
469931	2346	TTEMSINGLES-----------SFNL000200----------		Men Singles	OFFICIAL		
469574	2346	TTEWSINGLES-----------SFNL000100----------		Women Singles	OFFICIAL		
469155	2346	TTEMDOUBLES-----------SFNL000100----------		Men Doubles	OFFICIAL		
468968	2346	TTEWDOUBLES-----------SFNL000100----------		Women Doubles	OFFICIAL		
468714	2346	TTEMDOUBLES-----------SFNL000200----------		Men Doubles	OFFICIAL		
468497	2346	TTEWDOUBLES-----------SFNL000200----------		Women Doubles	OFFICIAL		
468332	2346	TTEXDOUBLES-----------SFNL000200----------		Mixed Doubles	OFFICIAL		
468096	2346	TTEXDOUBLES-----------SFNL000100----------		Mixed Doubles	OFFICIAL		
467875	2346	TTEWSINGLES-----------QFNL000200----------		Women Singles	OFFICIAL		
467657	2346	TTEMSINGLES-----------QFNL000200----------		Men Singles	OFFICIAL		
467278	2346	TTEWSINGLES-----------QFNL000400----------		Women Singles	OFFICIAL		
467081	2346	TTEMSINGLES-----------QFNL000100----------		Men Singles	OFFICIAL		
466817	2346	TTEWSINGLES-----------QFNL000300----------		Women Singles	OFFICIAL		
466555	2346	TTEMSINGLES-----------QFNL000300----------		Men Singles	OFFICIAL		
466233	2346	TTEWSINGLES-----------QFNL000100----------		Women Singles	OFFICIAL		
466007	2346	TTEMSINGLES-----------QFNL000400----------		Men Singles	OFFICIAL		
465702	2346	TTEMDOUBLES-----------QFNL000300----------		Men Doubles	OFFICIAL		
465571	2346	TTEWDOUBLES-----------QFNL000300----------		Women Doubles	OFFICIAL		
465347	2346	TTEMDOUBLES-----------QFNL000200----------		Men Doubles	OFFICIAL		
465317	2346	TTEWDOUBLES-----------QFNL000200----------		Women Doubles	OFFICIAL		
465006	2346	TTEMDOUBLES-----------QFNL000400----------		Men Doubles	OFFICIAL		
464784	2346	TTEWDOUBLES-----------QFNL000100----------		Women Doubles	OFFICIAL		
464541	2346	TTEWDOUBLES-----------QFNL000400----------		Women Doubles	OFFICIAL		
464520	2346	TTEMDOUBLES-----------QFNL000100----------		Men Doubles	OFFICIAL		
463994	2346	TTEXDOUBLES-----------QFNL000300----------		Mixed Doubles	OFFICIAL		
463949	2346	TTEXDOUBLES-----------QFNL000100----------		Mixed Doubles	OFFICIAL		
463609	2346	TTEXDOUBLES-----------QFNL000400----------		Mixed Doubles	OFFICIAL		
463525	2346	TTEXDOUBLES-----------QFNL000200----------		Mixed Doubles	OFFICIAL		
463154	2346	TTEMSINGLES-----------8FNL000600----------		Men Singles	OFFICIAL		
463150	2346	TTEWSINGLES-----------8FNL000800----------		Women Singles	OFFICIAL		
462487	2346	TTEMSINGLES-----------8FNL000100----------		Men Singles	OFFICIAL		
462440	2346	TTEWSINGLES-----------8FNL000100----------		Women Singles	OFFICIAL		
461865	2346	TTEWSINGLES-----------8FNL000300----------		Women Singles	OFFICIAL		
461431	2346	TTEMSINGLES-----------8FNL000800----------		Men Singles	OFFICIAL		
461394	2346	TTEMSINGLES-----------8FNL000300----------		Men Singles	OFFICIAL		
460937	2346	TTEWSINGLES-----------8FNL000600----------		Women Singles	OFFICIAL		
460668	2346	TTEWSINGLES-----------8FNL000400----------		Women Singles	OFFICIAL		
460200	2346	TTEMSINGLES-----------8FNL000200----------		Men Singles	OFFICIAL		
460172	2346	TTEMSINGLES-----------8FNL000400----------		Men Singles	OFFICIAL		
459686	2346	TTEMSINGLES-----------8FNL000700----------		Men Singles	OFFICIAL		
459681	2346	TTEWSINGLES-----------8FNL000700----------		Women Singles	OFFICIAL		
459628	2346	TTEWSINGLES-----------8FNL000500----------		Women Singles	OFFICIAL		
459087	2346	TTEMSINGLES-----------8FNL000500----------		Men Singles	OFFICIAL		
458883	2346	TTEWSINGLES-----------8FNL000200----------		Women Singles	OFFICIAL		
458440	2346	TTEXDOUBLES-----------8FNL000600----------		Mixed Doubles	OFFICIAL		
458322	2346	TTEXDOUBLES-----------8FNL000400----------		Mixed Doubles	OFFICIAL		
458229	2346	TTEXDOUBLES-----------8FNL000800----------		Mixed Doubles	OFFICIAL		
457873	2346	TTEXDOUBLES-----------8FNL000100----------		Mixed Doubles	OFFICIAL		
457711	2346	TTEXDOUBLES-----------8FNL000200----------		Mixed Doubles	OFFICIAL		
457636	2346	TTEXDOUBLES-----------8FNL000500----------		Mixed Doubles	OFFICIAL		
457621	2346	TTEXDOUBLES-----------8FNL000700----------		Mixed Doubles	OFFICIAL		
457258	2346	TTEXDOUBLES-----------8FNL000300----------		Mixed Doubles	OFFICIAL		
456658	2346	TTEWDOUBLES-----------8FNL000800----------		Women Doubles	OFFICIAL		
456640	2346	TTEMDOUBLES-----------8FNL000300----------		Men Doubles	OFFICIAL		
456281	2346	TTEMDOUBLES-----------8FNL000800----------		Men Doubles	OFFICIAL		
456220	2346	TTEWDOUBLES-----------8FNL000200----------		Women Doubles	OFFICIAL		
456017	2346	TTEMDOUBLES-----------8FNL000700----------		Men Doubles	OFFICIAL		
455900	2346	TTEWDOUBLES-----------8FNL000700----------		Women Doubles	OFFICIAL		
455442	2346	TTEWDOUBLES-----------8FNL000100----------		Women Doubles	OFFICIAL		
455328	2346	TTEWDOUBLES-----------8FNL000400----------		Women Doubles	OFFICIAL		
455292	2346	TTEMDOUBLES-----------8FNL000600----------		Men Doubles	OFFICIAL		
454865	2346	TTEMDOUBLES-----------8FNL000500----------		Men Doubles	OFFICIAL		
454858	2346	TTEWDOUBLES-----------8FNL000500----------		Women Doubles	OFFICIAL		
454833	2346	TTEMDOUBLES-----------8FNL000400----------		Men Doubles	OFFICIAL		
454501	2346	TTEMDOUBLES-----------8FNL000200----------		Men Doubles	OFFICIAL		
454040	2346	TTEWDOUBLES-----------8FNL000300----------		Women Doubles	OFFICIAL		
453987	2346	TTEMDOUBLES-----------8FNL000100----------		Men Doubles	OFFICIAL		
453888	2346	TTEWDOUBLES-----------8FNL000600----------		Women Doubles	OFFICIAL		
453193	2346	TTEMSINGLES-----------R32-001300----------		Men Singles	OFFICIAL		
453098	2346	TTEMSINGLES-----------R32-000800----------		Men Singles	OFFICIAL		
452904	2346	TTEMSINGLES-----------R32-001400----------		Men Singles	OFFICIAL		
452725	2346	TTEWSINGLES-----------R32-000100----------		Women Singles	OFFICIAL		
452638	2346	TTEMSINGLES-----------R32-001600----------		Men Singles	OFFICIAL		
452069	2346	TTEMSINGLES-----------R32-000100----------		Men Singles	OFFICIAL		
451974	2346	TTEWSINGLES-----------R32-001200----------		Women Singles	OFFICIAL		
451862	2346	TTEWSINGLES-----------R32-000700----------		Women Singles	OFFICIAL		
451853	2346	TTEWSINGLES-----------R32-000300----------		Women Singles	OFFICIAL		
451167	2346	TTEWSINGLES-----------R32-000800----------		Women Singles	OFFICIAL		
451054	2346	TTEWSINGLES-----------R32-000400----------		Women Singles	OFFICIAL		
451012	2346	TTEMSINGLES-----------R32-001200----------		Men Singles	OFFICIAL		
450670	2346	TTEMSINGLES-----------R32-001000----------		Men Singles	OFFICIAL		
450339	2346	TTEMSINGLES-----------R32-000500----------		Men Singles	OFFICIAL		
450191	2346	TTEWSINGLES-----------R32-001100----------		Women Singles	OFFICIAL		
449765	2346	TTEWSINGLES-----------R32-001000----------		Women Singles	OFFICIAL		
449267	2346	TTEWSINGLES-----------R32-001300----------		Women Singles	OFFICIAL		
449242	2346	TTEWSINGLES-----------R32-001600----------		Women Singles	OFFICIAL		
449236	2346	TTEWSINGLES-----------R32-001400----------		Women Singles	OFFICIAL		
448794	2346	TTEMSINGLES-----------R32-000700----------		Men Singles	OFFICIAL		
448281	2346	TTEWSINGLES-----------R32-000900----------		Women Singles	OFFICIAL		
447717	2346	TTEWSINGLES-----------R32-000600----------		Women Singles	OFFICIAL		
447663	2346	TTEMSINGLES-----------R32-000400----------		Men Singles	OFFICIAL		
447647	2346	TTEMSINGLES-----------R32-000300----------		Men Singles	OFFICIAL		
446858	2346	TTEMSINGLES-----------R32-000900----------		Men Singles	OFFICIAL		
446786	2346	TTEMSINGLES-----------R32-000600----------		Men Singles	OFFICIAL		
446728	2346	TTEMSINGLES-----------R32-000200----------		Men Singles	OFFICIAL		
446473	2346	TTEWSINGLES-----------R32-000500----------		Women Singles	OFFICIAL		
445817	2346	TTEWSINGLES-----------R32-000200----------		Women Singles	OFFICIAL		
445707	2346	TTEMSINGLES-----------R32-001500----------		Men Singles	OFFICIAL		
445691	2346	TTEMSINGLES-----------R32-001100----------		Men Singles	OFFICIAL		
445485	2346	TTEWSINGLES-----------R32-001500----------		Women Singles	OFFICIAL		
445330	2346	TTEWDOUBLES-----------R32-001000----------		Women Doubles	OFFICIAL		
445261	2346	TTEMDOUBLES-----------R32-001500----------		Men Doubles	OFFICIAL		
444356	2346	TTEWDOUBLES-----------R32-001200----------		Women Doubles	OFFICIAL		
444354	2346	TTEWDOUBLES-----------R32-000700----------		Women Doubles	OFFICIAL		
444352	2346	TTEWDOUBLES-----------R32-000100----------		Women Doubles	OFFICIAL		
444347	2346	TTEMDOUBLES-----------R32-000900----------		Men Doubles	OFFICIAL		
444338	2346	TTEMDOUBLES-----------R32-000500----------		Men Doubles	OFFICIAL		
444274	2346	TTEWDOUBLES-----------R32-001400----------		Women Doubles	OFFICIAL		
444144	2346	TTEMDOUBLES-----------R32-001300----------		Men Doubles	OFFICIAL		
444091	2346	TTEWDOUBLES-----------R32-001300----------		Women Doubles	OFFICIAL		
444008	2346	TTEWDOUBLES-----------R32-001500----------		Women Doubles	OFFICIAL		
443779	2346	TTEXDOUBLES-----------R32-000500----------		Mixed Doubles	OFFICIAL		
443292	2346	TTEMDOUBLES-----------R32-001400----------		Men Doubles	OFFICIAL		
443145	2346	TTEMDOUBLES-----------R32-000100----------		Men Doubles	OFFICIAL		
443033	2346	TTEMDOUBLES-----------R32-001100----------		Men Doubles	OFFICIAL		
443016	2346	TTEMDOUBLES-----------R32-001200----------		Men Doubles	OFFICIAL		
442815	2346	TTEWDOUBLES-----------R32-001100----------		Women Doubles	OFFICIAL		
442630	2346	TTEWDOUBLES-----------R32-000800----------		Women Doubles	OFFICIAL		
442042	2346	TTEMDOUBLES-----------R32-001600----------		Men Doubles	OFFICIAL		
441994	2346	TTEWDOUBLES-----------R32-000400----------		Women Doubles	OFFICIAL		
441978	2346	TTEWDOUBLES-----------R32-000900----------		Women Doubles	OFFICIAL		
441862	2346	TTEMDOUBLES-----------R32-000800----------		Men Doubles	OFFICIAL		
441846	2346	TTEMDOUBLES-----------R32-000600----------		Men Doubles	OFFICIAL		
441842	2346	TTEMDOUBLES-----------R32-001000----------		Men Doubles	OFFICIAL		
441544	2346	TTEWDOUBLES-----------R32-000300----------		Women Doubles	OFFICIAL		
441386	2346	TTEWDOUBLES-----------R32-000200----------		Women Doubles	OFFICIAL		
440927	2346	TTEMDOUBLES-----------R32-000300----------		Men Doubles	OFFICIAL		
440839	2346	TTEWDOUBLES-----------R32-001600----------		Women Doubles	OFFICIAL		
440656	2346	TTEMDOUBLES-----------R32-000400----------		Men Doubles	OFFICIAL		
440616	2346	TTEMDOUBLES-----------R32-000700----------		Men Doubles	OFFICIAL		
440567	2346	TTEXDOUBLES-----------R32-000200----------		Mixed Doubles	OFFICIAL		
440550	2346	TTEXDOUBLES-----------R32-001600----------		Mixed Doubles	OFFICIAL		
440541	2346	TTEXDOUBLES-----------R32-001500----------		Mixed Doubles	OFFICIAL		
440477	2346	TTEMDOUBLES-----------R32-000200----------		Men Doubles	OFFICIAL		
440286	2346	TTEWDOUBLES-----------R32-000600----------		Women Doubles	OFFICIAL		
440253	2346	TTEWDOUBLES-----------R32-000500----------		Women Doubles	OFFICIAL		
439241	2346	TTEXDOUBLES-----------R32-001200----------		Mixed Doubles	OFFICIAL		
439237	2346	TTEXDOUBLES-----------R32-001000----------		Mixed Doubles	OFFICIAL		
439107	2346	TTEXDOUBLES-----------R32-001300----------		Mixed Doubles	OFFICIAL		
439025	2346	TTEXDOUBLES-----------R32-000900----------		Mixed Doubles	OFFICIAL		
438823	2346	TTEXDOUBLES-----------R32-000400----------		Mixed Doubles	OFFICIAL		
438817	2346	TTEXDOUBLES-----------R32-001100----------		Mixed Doubles	OFFICIAL		
438200	2346	TTEXDOUBLES-----------R32-001400----------		Mixed Doubles	OFFICIAL		
437999	2346	TTEXDOUBLES-----------R32-000800----------		Mixed Doubles	OFFICIAL		
437969	2346	TTEXDOUBLES-----------R32-000300----------		Mixed Doubles	OFFICIAL		
437827	2346	TTEXDOUBLES-----------R32-000100----------		Mixed Doubles	OFFICIAL		
437553	2346	TTEXDOUBLES-----------R32-000700----------		Mixed Doubles	OFFICIAL		
437487	2346	TTEXDOUBLES-----------R32-000600----------		Mixed Doubles	OFFICIAL		
436853	2346	TTEWSINGLES-----------R64-001800----------		Women Singles	OFFICIAL		
436763	2346	TTEWSINGLES-----------R64-000300----------		Women Singles	OFFICIAL		
436630	2346	TTEMSINGLES-----------R64-002600----------		Men Singles	OFFICIAL		
436540	2346	TTEMSINGLES-----------R64-003100----------		Men Singles	OFFICIAL		
436394	2346	TTEMSINGLES-----------R64-001700----------		Men Singles	OFFICIAL		
436250	2346	TTEMSINGLES-----------R64-002400----------		Men Singles	OFFICIAL		
436204	2346	TTEWSINGLES-----------R64-002500----------		Women Singles	OFFICIAL		
436122	2346	TTEMSINGLES-----------R64-000900----------		Men Singles	OFFICIAL		
435802	2346	TTEWSINGLES-----------R64-003100----------		Women Singles	OFFICIAL		
435716	2346	TTEMSINGLES-----------R64-000100----------		Men Singles	OFFICIAL		
435656	2346	TTEWSINGLES-----------R64-000200----------		Women Singles	OFFICIAL		
435576	2346	TTEWSINGLES-----------R64-002200----------		Women Singles	OFFICIAL		
435557	2346	TTEWSINGLES-----------R64-001700----------		Women Singles	OFFICIAL		
435195	2346	TTEWSINGLES-----------R64-002400----------		Women Singles	OFFICIAL		
434728	2346	TTEWSINGLES-----------R64-000400----------		Women Singles	OFFICIAL		
434630	2346	TTEMSINGLES-----------R64-002700----------		Men Singles	OFFICIAL		
434600	2346	TTEMSINGLES-----------R64-002800----------		Men Singles	OFFICIAL		
434447	2346	TTEWSINGLES-----------R64-002600----------		Women Singles	OFFICIAL		
434376	2346	TTEMSINGLES-----------R64-002000----------		Men Singles	OFFICIAL		
434360	2346	TTEMSINGLES-----------R64-000800----------		Men Singles	OFFICIAL		
433885	2346	TTEWSINGLES-----------R64-002800----------		Women Singles	OFFICIAL		
433572	2346	TTEMSINGLES-----------R64-002300----------		Men Singles	OFFICIAL		
433052	2346	TTEMSINGLES-----------R64-000300----------		Men Singles	OFFICIAL		
432616	2346	TTEWSINGLES-----------R64-001600----------		Women Singles	OFFICIAL		
432486	2346	TTEWSINGLES-----------R64-002300----------		Women Singles	OFFICIAL		
432351	2346	TTEMSINGLES-----------R64-001600----------		Men Singles	OFFICIAL		
432152	2346	TTEMSINGLES-----------R64-002200----------		Men Singles	OFFICIAL		
431602	2346	TTEWSINGLES-----------R64-000100----------		Women Singles	OFFICIAL		
431480	2346	TTEMSINGLES-----------R64-001900----------		Men Singles	OFFICIAL		
431341	2346	TTEWSINGLES-----------R64-001900----------		Women Singles	OFFICIAL		
431182	2346	TTEMSINGLES-----------R64-001500----------		Men Singles	OFFICIAL		
431115	2346	TTEMSINGLES-----------R64-001200----------		Men Singles	OFFICIAL		
431021	2346	TTEWSINGLES-----------R64-000800----------		Women Singles	OFFICIAL		
430756	2346	TTEWSINGLES-----------R64-001400----------		Women Singles	OFFICIAL		
430659	2346	TTEMSINGLES-----------R64-002900----------		Men Singles	OFFICIAL		
430649	2346	TTEWSINGLES-----------R64-002000----------		Women Singles	OFFICIAL		
430070	2346	TTEMSINGLES-----------R64-002500----------		Men Singles	OFFICIAL		
429510	2346	TTEWSINGLES-----------R64-000500----------		Women Singles	OFFICIAL		
429293	2346	TTEWSINGLES-----------R64-001500----------		Women Singles	OFFICIAL		
429032	2346	TTEMSINGLES-----------R64-003200----------		Men Singles	OFFICIAL		
428887	2346	TTEMSINGLES-----------R64-001400----------		Men Singles	OFFICIAL		
428871	2346	TTEWSINGLES-----------R64-003000----------		Women Singles	OFFICIAL		
428407	2346	TTEMSINGLES-----------R64-001000----------		Men Singles	OFFICIAL		
428274	2346	TTEMSINGLES-----------R64-001800----------		Men Singles	OFFICIAL		
427873	2346	TTEMSINGLES-----------R64-001100----------		Men Singles	OFFICIAL		
427753	2346	TTEWSINGLES-----------R64-003200----------		Women Singles	OFFICIAL		
427636	2346	TTEWSINGLES-----------R64-001100----------		Women Singles	OFFICIAL		
427473	2346	TTEWSINGLES-----------R64-001000----------		Women Singles	OFFICIAL		
426230	2346	TTEWSINGLES-----------R64-000700----------		Women Singles	OFFICIAL		
426226	2346	TTEMSINGLES-----------R64-003000----------		Men Singles	OFFICIAL		
426129	2346	TTEMSINGLES-----------R64-000200----------		Men Singles	OFFICIAL		
425917	2346	TTEWSINGLES-----------R64-002100----------		Women Singles	OFFICIAL		
425741	2346	TTEWSINGLES-----------R64-001200----------		Women Singles	OFFICIAL		
425450	2346	TTEMSINGLES-----------R64-002100----------		Men Singles	OFFICIAL		
425311	2346	TTEMSINGLES-----------R64-000700----------		Men Singles	OFFICIAL		
425164	2346	TTEWSINGLES-----------R64-002700----------		Women Singles	OFFICIAL		
424955	2346	TTEMSINGLES-----------R64-000500----------		Men Singles	OFFICIAL		
424901	2346	TTEWSINGLES-----------R64-000900----------		Women Singles	OFFICIAL		
424694	2346	TTEMSINGLES-----------R64-001300----------		Men Singles	OFFICIAL		
424410	2346	TTEMSINGLES-----------R64-000600----------		Men Singles	OFFICIAL		
424053	2346	TTEWSINGLES-----------R64-000600----------		Women Singles	OFFICIAL		
423790	2346	TTEWSINGLES-----------R64-001300----------		Women Singles	OFFICIAL		
423346	2346	TTEMSINGLES-----------R64-000400----------		Men Singles	OFFICIAL		
423213	2346	TTEWSINGLES-----------R64-002900----------		Women Singles	OFFICIAL		
422264	2346	TTEWDOUBLES-----------R64-002700----------		Women Doubles	OFFICIAL		
