id	eventId	documentCode	subEventType
1863117	2609	TTEXDOUBLES-----------8FNL000600----------	Mixed Doubles
1862036	2609	TTEXDOUBLES-----------R32-001400----------	Mixed Doubles
1861728	2609	TTEXDOUBLES-----------R32-001000----------	Mixed Doubles
1861566	2609	TTEXDOUBLES-----------R32-001200----------	Mixed Doubles
1861143	2609	TTEXDOUBLES-----------R32-000900----------	Mixed Doubles
1861136	2609	TTEXDOUBLES-----------R32-001600----------	Mixed Doubles
1861075	2609	TTEXDOUBLES-----------R32-001300----------	Mixed Doubles
1859933	2609	TTEXDOUBLES-----------R32-000700----------	Mixed Doubles
1859622	2609	TTEXDOUBLES-----------R32-000400----------	Mixed Doubles
1859359	2609	TTEXDOUBLES-----------R32-000600----------	Mixed Doubles
1859357	2609	TTEXDOUBLES-----------R32-000300----------	Mixed Doubles
1859044	2609	TTEXDOUBLES-----------R32-000500----------	Mixed Doubles
1859030	2609	TTEXDOUBLES-----------R32-000200----------	Mixed Doubles
1858472	2609	TTEXDOUBLES-----------R32-000800----------	Mixed Doubles
1853671	2609	TTEMTEAM--------------SFNL00020000--------	Men's Team
1853233	2609	TTEMTEAM--------------SFNL00010000--------	Men's Team
1853021	2609	TTEMTEAM--------------910-00010000--------	Men's Team
1851673	2609	TTEWTEAM--------------SFNL00020000--------	Women's Team
1851481	2609	TTEWTEAM--------------SFNL00010000--------	Women's Team
1846705	2609	TTEMTEAM--------------QFNL00020000--------	Men's Team
1846087	2609	TTEMTEAM--------------QFNL00030000--------	Men's Team
1845914	2609	TTEMTEAM--------------912-00020000--------	Men's Team
1845262	2609	TTEWTEAM--------------QFNL00030000--------	Women's Team
1845149	2609	TTEWTEAM--------------QFNL00020000--------	Women's Team
1840665	2609	TTEMTEAM--------------GP0100030000--------	Men's Team
1840502	2609	TTEMTEAM--------------GP0300060000--------	Men's Team
1840435	2609	TTEMTEAM--------------GP0200030000--------	Men's Team
1840357	2609	TTEWTEAM--------------GP0100030000--------	Women's Team
1840274	2609	TTEWTEAM--------------GP0300030000--------	Women's Team
1840103	2609	TTEMTEAM--------------GP0100010000--------	Men's Team
1839526	2609	TTEWTEAM--------------GP0200030000--------	Women's Team
1838586	2609	TTEWTEAM--------------GP0100020000--------	Women's Team
1838316	2609	TTEMTEAM--------------GP0100020000--------	Men's Team
1837423	2609	TTEMTEAM--------------GP0300030000--------	Men's Team
1836802	2609	TTEWTEAM--------------GP0300020000--------	Women's Team
1836396	2609	TTEWTEAM--------------GP0200020000--------	Women's Team
1836220	2609	TTEMTEAM--------------GP0300050000--------	Men's Team
1836210	2609	TTEMTEAM--------------GP0300040000--------	Men's Team
1836202	2609	TTEMTEAM--------------GP0200020000--------	Men's Team
1829184	2609	TTEMTEAM--------------GP0200010000--------	Men's Team
1828558	2609	TTEMTEAM--------------GP0300010000--------	Men's Team
1827795	2609	TTEWTEAM--------------GP0300010000--------	Women's Team
1826829	2609	TTEWTEAM--------------GP0200010000--------	Women's Team
1825660	2609	TTEWTEAM--------------GP0100010000--------	Women's Team
1824435	2609	TTEMTEAM--------------GP0300020000--------	Men's Team
2384374	2611	TTEMSINGLES-----------FNL-000100----------	Men Singles
2384129	2611	TTEWSINGLES-----------FNL-000100----------	Women Singles
2383908	2611	TTEMDOUBLES-----------FNL-000100----------	Men Doubles
2383749	2611	TTEWDOUBLES-----------FNL-000100----------	Women Doubles
2382703	2611	TTEMDOUBLES-----------SFNL000200----------	Men Doubles
2382394	2611	TTEMDOUBLES-----------SFNL000100----------	Men Doubles
2382138	2611	TTEWDOUBLES-----------SFNL000100----------	Women Doubles
2382005	2611	TTEWDOUBLES-----------SFNL000200----------	Women Doubles
2381709	2611	TTEXDOUBLES-----------FNL-000100----------	Mixed Doubles
2381529	2611	TTEMSINGLES-----------SFNL000100----------	Men Singles
2381279	2611	TTEWSINGLES-----------SFNL000100----------	Women Singles
2380967	2611	TTEMSINGLES-----------SFNL000200----------	Men Singles
2380765	2611	TTEWSINGLES-----------SFNL000200----------	Women Singles
2380124	2611	TTEXDOUBLES-----------SFNL000200----------	Mixed Doubles
2379882	2611	TTEXDOUBLES-----------SFNL000100----------	Mixed Doubles
2377208	2611	TTEMSINGLES-----------QFNL000100----------	Men Singles
2377163	2611	TTEMSINGLES-----------QFNL000300----------	Men Singles
2376214	2611	TTEWSINGLES-----------QFNL000300----------	Women Singles
2376144	2611	TTEWSINGLES-----------QFNL000100----------	Women Singles
2375478	2611	TTEMSINGLES-----------QFNL000200----------	Men Singles
2375058	2611	TTEMSINGLES-----------QFNL000400----------	Men Singles
2373588	2611	TTEWSINGLES-----------QFNL000200----------	Women Singles
2373368	2611	TTEWSINGLES-----------QFNL000400----------	Women Singles
2368034	2611	TTEMSINGLES-----------8FNL000200----------	Men Singles
2367920	2611	TTEMSINGLES-----------8FNL000600----------	Men Singles
2367620	2611	TTEWSINGLES-----------8FNL000800----------	Women Singles
2367477	2611	TTEWSINGLES-----------8FNL000700----------	Women Singles
2367006	2611	TTEMSINGLES-----------8FNL000700----------	Men Singles
2366937	2611	TTEMSINGLES-----------8FNL000100----------	Men Singles
2366641	2611	TTEWSINGLES-----------8FNL000600----------	Women Singles
2366612	2611	TTEWSINGLES-----------8FNL000500----------	Women Singles
2366234	2611	TTEMSINGLES-----------8FNL000500----------	Men Singles
2366163	2611	TTEMSINGLES-----------8FNL000800----------	Men Singles
2365620	2611	TTEWSINGLES-----------8FNL000300----------	Women Singles
2365522	2611	TTEWSINGLES-----------8FNL000400----------	Women Singles
2365290	2611	TTEMSINGLES-----------8FNL000300----------	Men Singles
2365197	2611	TTEMSINGLES-----------8FNL000400----------	Men Singles
2363958	2611	TTEWSINGLES-----------8FNL000100----------	Women Singles
2363854	2611	TTEWSINGLES-----------8FNL000200----------	Women Singles
2362135	2611	TTEMDOUBLES-----------QFNL000100----------	Men Doubles
2362120	2611	TTEMDOUBLES-----------QFNL000200----------	Men Doubles
2362082	2611	TTEMDOUBLES-----------QFNL000400----------	Men Doubles
2361036	2611	TTEWDOUBLES-----------QFNL000300----------	Women Doubles
2360783	2611	TTEMDOUBLES-----------QFNL000300----------	Men Doubles
2360236	2611	TTEWDOUBLES-----------QFNL000200----------	Women Doubles
2360005	2611	TTEWDOUBLES-----------QFNL000100----------	Women Doubles
2359987	2611	TTEWDOUBLES-----------QFNL000400----------	Women Doubles
2359701	2611	TTEMSINGLES-----------R32-001400----------	Men Singles
2358994	2611	TTEMSINGLES-----------R32-001600----------	Men Singles
2358888	2611	TTEMSINGLES-----------R32-000400----------	Men Singles
2358851	2611	TTEMSINGLES-----------R32-000700----------	Men Singles
2357955	2611	TTEMSINGLES-----------R32-000800----------	Men Singles
2357953	2611	TTEMSINGLES-----------R32-000300----------	Men Singles
2357809	2611	TTEMSINGLES-----------R32-000500----------	Men Singles
2357227	2611	TTEMSINGLES-----------R32-000100----------	Men Singles
2356978	2611	TTEMSINGLES-----------R32-001100----------	Men Singles
2356403	2611	TTEMSINGLES-----------R32-001000----------	Men Singles
2356041	2611	TTEMSINGLES-----------R32-001200----------	Men Singles
2355643	2611	TTEMSINGLES-----------R32-000900----------	Men Singles
2354453	2611	TTEMSINGLES-----------R32-001300----------	Men Singles
2354405	2611	TTEMSINGLES-----------R32-001500----------	Men Singles
2354249	2611	TTEMSINGLES-----------R32-000600----------	Men Singles
2353689	2611	TTEMSINGLES-----------R32-000200----------	Men Singles
2346163	2611	TTEWSINGLES-----------R32-001000----------	Women Singles
2345943	2611	TTEWSINGLES-----------R32-001200----------	Women Singles
2345863	2611	TTEWSINGLES-----------R32-000100----------	Women Singles
2345503	2611	TTEWSINGLES-----------R32-001500----------	Women Singles
2345423	2611	TTEWSINGLES-----------R32-000600----------	Women Singles
2345399	2611	TTEWSINGLES-----------R32-001600----------	Women Singles
2345364	2611	TTEWSINGLES-----------R32-001400----------	Women Singles
2345215	2611	TTEWSINGLES-----------R32-001100----------	Women Singles
2344677	2611	TTEWSINGLES-----------R32-001300----------	Women Singles
2344439	2611	TTEWSINGLES-----------R32-000500----------	Women Singles
2344386	2611	TTEWSINGLES-----------R32-000700----------	Women Singles
2344278	2611	TTEWSINGLES-----------R32-000800----------	Women Singles
2343664	2611	TTEWSINGLES-----------R32-000900----------	Women Singles
2343597	2611	TTEWSINGLES-----------R32-000200----------	Women Singles
2343490	2611	TTEWSINGLES-----------R32-000400----------	Women Singles
2343251	2611	TTEWSINGLES-----------R32-000300----------	Women Singles
2343245	2611	TTEMSINGLES-----------R64-003100----------	Men Singles
2342870	2611	TTEMSINGLES-----------R64-002700----------	Men Singles
2341350	2611	TTEMSINGLES-----------R64-003000----------	Men Singles
2341141	2611	TTEMSINGLES-----------R64-002200----------	Men Singles
2340249	2611	TTEMSINGLES-----------R64-002300----------	Men Singles
2339815	2611	TTEMSINGLES-----------R64-002600----------	Men Singles
2336287	2611	TTEMSINGLES-----------R64-000700----------	Men Singles
2336213	2611	TTEMSINGLES-----------R64-001800----------	Men Singles
2335672	2611	TTEMSINGLES-----------R64-001400----------	Men Singles
2335615	2611	TTEMSINGLES-----------R64-001500----------	Men Singles
2334746	2611	TTEMSINGLES-----------R64-001000----------	Men Singles
2333652	2611	TTEMSINGLES-----------R64-000300----------	Men Singles
2333432	2611	TTEMSINGLES-----------R64-001100----------	Men Singles
2332290	2611	TTEMSINGLES-----------R64-000200----------	Men Singles
2332109	2611	TTEMSINGLES-----------R64-000600----------	Men Singles
2331441	2611	TTEWSINGLES-----------R64-001800----------	Women Singles
2330664	2611	TTEWSINGLES-----------R64-001400----------	Women Singles
2329409	2611	TTEWSINGLES-----------R64-000700----------	Women Singles
2328890	2611	TTEWSINGLES-----------R64-002600----------	Women Singles
2328801	2611	TTEWSINGLES-----------R64-001900----------	Women Singles
2328124	2611	TTEWSINGLES-----------R64-000300----------	Women Singles
2320326	2611	TTEXDOUBLES-----------QFNL000200----------	Mixed Doubles
2320194	2611	TTEXDOUBLES-----------QFNL000100----------	Mixed Doubles
2319965	2611	TTEXDOUBLES-----------QFNL000300----------	Mixed Doubles
2319960	2611	TTEMDOUBLES-----------8FNL000500----------	Men Doubles
2319769	2611	TTEXDOUBLES-----------QFNL000400----------	Mixed Doubles
2319475	2611	TTEMDOUBLES-----------8FNL000700----------	Men Doubles
2319127	2611	TTEMDOUBLES-----------8FNL000600----------	Men Doubles
2318929	2611	TTEMDOUBLES-----------8FNL000400----------	Men Doubles
2318766	2611	TTEMDOUBLES-----------8FNL000300----------	Men Doubles
2318581	2611	TTEMDOUBLES-----------8FNL000200----------	Men Doubles
2318352	2611	TTEWDOUBLES-----------8FNL000700----------	Women Doubles
2318335	2611	TTEWDOUBLES-----------8FNL000200----------	Women Doubles
2317987	2611	TTEXDOUBLES-----------8FNL000500----------	Mixed Doubles
2317915	2611	TTEXDOUBLES-----------8FNL000600----------	Mixed Doubles
2317756	2611	TTEXDOUBLES-----------8FNL000800----------	Mixed Doubles
2317740	2611	TTEXDOUBLES-----------8FNL000700----------	Mixed Doubles
2317377	2611	TTEXDOUBLES-----------8FNL000200----------	Mixed Doubles
2317254	2611	TTEXDOUBLES-----------8FNL000400----------	Mixed Doubles
2317235	2611	TTEXDOUBLES-----------8FNL000100----------	Mixed Doubles
2317028	2611	TTEXDOUBLES-----------8FNL000300----------	Mixed Doubles
2316031	2611	TTEXDOUBLES-----------R32-001100----------	Mixed Doubles
2315682	2611	TTEXDOUBLES-----------R32-001400----------	Mixed Doubles
2315426	2611	TTEXDOUBLES-----------R32-000300----------	Mixed Doubles
2315068	2611	TTEXDOUBLES-----------R32-000600----------	Mixed Doubles
2311264	2611	TTEMTEAM--------------FNL-00010000--------	Men's Team
2310366	2611	TTEWTEAM--------------FNL-00010000--------	Women's Team
2305995	2611	TTEMTEAM--------------SFNL00020000--------	Men's Team
2304674	2611	TTEMTEAM--------------SFNL00010000--------	Men's Team
2300643	2611	TTEWTEAM--------------SFNL00010000--------	Women's Team
2300244	2611	TTEWTEAM--------------SFNL00020000--------	Women's Team
2291998	2611	TTEMTEAM--------------QFNL00020000--------	Men's Team
2291641	2611	TTEMTEAM--------------QFNL00030000--------	Men's Team
2291566	2611	TTEMTEAM--------------QFNL00010000--------	Men's Team
2291471	2611	TTEMTEAM--------------QFNL00040000--------	Men's Team
2288617	2611	TTEWTEAM--------------QFNL00020000--------	Women's Team
2288571	2611	TTEWTEAM--------------QFNL00030000--------	Women's Team
2288393	2611	TTEWTEAM--------------QFNL00010000--------	Women's Team
2286958	2611	TTEWTEAM--------------QFNL00040000--------	Women's Team
2281172	2611	TTEMTEAM--------------8FNL00060000--------	Men's Team
2280165	2611	TTEMTEAM--------------8FNL00030000--------	Men's Team
2274163	2611	TTEWTEAM--------------8FNL00020000--------	Women's Team
2272756	2611	TTEWTEAM--------------8FNL00060000--------	Women's Team
3014335	2696	TTEMDOUBLES-----------FNL-000100----------	Men Doubles
3014136	2696	TTEWDOUBLES-----------FNL-000100----------	Women Doubles
3013985	2696	TTEMSINGLES-----------FNL-000100----------	Men Singles
3013662	2696	TTEWSINGLES-----------FNL-000100----------	Women Singles
3013489	2696	TTEMSINGLES-----------SFNL000100----------	Men Singles
3013354	2696	TTEWSINGLES-----------SFNL000100----------	Women Singles
3013106	2696	TTEMSINGLES-----------SFNL000200----------	Men Singles
3012913	2696	TTEWSINGLES-----------SFNL000200----------	Women Singles
3012650	2696	TTEXDOUBLES-----------FNL-000100----------	Mixed Doubles
3012437	2696	TTEMSINGLES-----------QFNL000100----------	Men Singles
3012258	2696	TTEWSINGLES-----------QFNL000100----------	Women Singles
3012104	2696	TTEMSINGLES-----------QFNL000200----------	Men Singles
3011822	2696	TTEWSINGLES-----------QFNL000200----------	Women Singles
3011576	2696	TTEMSINGLES-----------QFNL000400----------	Men Singles
3011371	2696	TTEWSINGLES-----------QFNL000400----------	Women Singles
3011232	2696	TTEMSINGLES-----------QFNL000300----------	Men Singles
3011146	2696	TTEWSINGLES-----------QFNL000300----------	Women Singles
3009016	2696	TTEMSINGLES-----------8FNL000300----------	Men Singles
3008632	2696	TTEWSINGLES-----------8FNL000400----------	Women Singles
3008211	2696	TTEMSINGLES-----------8FNL000400----------	Men Singles
3007939	2696	TTEWSINGLES-----------8FNL000300----------	Women Singles
3007487	2696	TTEMSINGLES-----------8FNL000800----------	Men Singles
3006522	2696	TTEWSINGLES-----------8FNL000600----------	Women Singles
3006215	2696	TTEMSINGLES-----------8FNL000200----------	Men Singles
3005924	2696	TTEWSINGLES-----------8FNL000800----------	Women Singles
3005556	2696	TTEMSINGLES-----------8FNL000700----------	Men Singles
3005121	2696	TTEWSINGLES-----------8FNL000700----------	Women Singles
3005052	2696	TTEMDOUBLES-----------SFNL000100----------	Men Doubles
3004950	2696	TTEWDOUBLES-----------SFNL000100----------	Women Doubles
3004647	2696	TTEMSINGLES-----------8FNL000500----------	Men Singles
3004634	2696	TTEWSINGLES-----------8FNL000100----------	Women Singles
3004548	2696	TTEWSINGLES-----------8FNL000500----------	Women Singles
3004081	2696	TTEMSINGLES-----------8FNL000600----------	Men Singles
3004075	2696	TTEWDOUBLES-----------SFNL000200----------	Women Doubles
3003913	2696	TTEWSINGLES-----------8FNL000200----------	Women Singles
3003642	2696	TTEMDOUBLES-----------SFNL000200----------	Men Doubles
3003322	2696	TTEXDOUBLES-----------SFNL000200----------	Mixed Doubles
3003144	2696	TTEMSINGLES-----------8FNL000100----------	Men Singles
3003094	2696	TTEXDOUBLES-----------SFNL000100----------	Mixed Doubles
3000503	2696	TTEMSINGLES-----------R32-000500----------	Men Singles
3000480	2696	TTEWSINGLES-----------R32-000800----------	Women Singles
2999665	2696	TTEMSINGLES-----------R32-001400----------	Men Singles
2999061	2696	TTEWSINGLES-----------R32-001600----------	Women Singles
2998610	2696	TTEMSINGLES-----------R32-001600----------	Men Singles
2997840	2696	TTEMDOUBLES-----------QFNL000200----------	Men Doubles
2997410	2696	TTEWSINGLES-----------R32-000500----------	Women Singles
2997308	2696	TTEWSINGLES-----------R32-001200----------	Women Singles
2997152	2696	TTEMSINGLES-----------R32-000200----------	Men Singles
2996920	2696	TTEWSINGLES-----------R32-000100----------	Women Singles
2996509	2696	TTEMSINGLES-----------R32-001000----------	Men Singles
2996396	2696	TTEWSINGLES-----------R32-001100----------	Women Singles
2996360	2696	TTEMSINGLES-----------R32-001500----------	Men Singles
2996148	2696	TTEMSINGLES-----------R32-000300----------	Men Singles
2995511	2696	TTEWSINGLES-----------R32-000600----------	Women Singles
2995445	2696	TTEWSINGLES-----------R32-000400----------	Women Singles
2995221	2696	TTEWSINGLES-----------R32-001300----------	Women Singles
2994665	2696	TTEMSINGLES-----------R32-000600----------	Men Singles
2994505	2696	TTEWSINGLES-----------R32-000900----------	Women Singles
2994495	2696	TTEMSINGLES-----------R32-001300----------	Men Singles
2994325	2696	TTEMSINGLES-----------R32-001200----------	Men Singles
2993943	2696	TTEWDOUBLES-----------QFNL000300----------	Women Doubles
2993934	2696	TTEWSINGLES-----------R32-001500----------	Women Singles
2993752	2696	TTEMSINGLES-----------R32-000900----------	Men Singles
2993615	2696	TTEXDOUBLES-----------QFNL000200----------	Mixed Doubles
2993083	2696	TTEXDOUBLES-----------QFNL000300----------	Mixed Doubles
2993044	2696	TTEXDOUBLES-----------QFNL000400----------	Mixed Doubles
2992954	2696	TTEWSINGLES-----------R32-001400----------	Women Singles
2992544	2696	TTEMDOUBLES-----------QFNL000100----------	Men Doubles
2992170	2696	TTEMSINGLES-----------R32-000800----------	Men Singles
2992097	2696	TTEMSINGLES-----------R32-000100----------	Men Singles
2991946	2696	TTEWDOUBLES-----------QFNL000200----------	Women Doubles
2991549	2696	TTEWSINGLES-----------R32-000300----------	Women Singles
2991350	2696	TTEWSINGLES-----------R32-000200----------	Women Singles
2991173	2696	TTEMDOUBLES-----------QFNL000400----------	Men Doubles
2991057	2696	TTEWDOUBLES-----------QFNL000100----------	Women Doubles
2991044	2696	TTEWDOUBLES-----------QFNL000400----------	Women Doubles
2990761	2696	TTEMSINGLES-----------R32-000700----------	Men Singles
2990529	2696	TTEWSINGLES-----------R32-001000----------	Women Singles
2990397	2696	TTEMSINGLES-----------R32-001100----------	Men Singles
2990355	2696	TTEXDOUBLES-----------QFNL000100----------	Mixed Doubles
2987634	2696	TTEMSINGLES-----------R64-000300----------	Men Singles
2986990	2696	TTEMSINGLES-----------R64-000700----------	Men Singles
2986539	2696	TTEWSINGLES-----------R64-000600----------	Women Singles
2986021	2696	TTEXDOUBLES-----------8FNL000300----------	Mixed Doubles
2985816	2696	TTEMDOUBLES-----------8FNL000100----------	Men Doubles
2985595	2696	TTEMSINGLES-----------R64-002600----------	Men Singles
2985268	2696	TTEMDOUBLES-----------8FNL000500----------	Men Doubles
2985171	2696	TTEWSINGLES-----------R64-001400----------	Women Singles
2984658	2696	TTEMSINGLES-----------R64-001000----------	Men Singles
2984624	2696	TTEWSINGLES-----------R64-001000----------	Women Singles
2984329	2696	TTEMSINGLES-----------R64-002200----------	Men Singles
2984038	2696	TTEWSINGLES-----------R64-002300----------	Women Singles
2984032	2696	TTEMSINGLES-----------R64-003100----------	Men Singles
2983351	2696	TTEWSINGLES-----------R64-002600----------	Women Singles
2983179	2696	TTEWSINGLES-----------R64-000200----------	Women Singles
2983115	2696	TTEWSINGLES-----------R64-000700----------	Women Singles
2982974	2696	TTEWDOUBLES-----------8FNL000800----------	Women Doubles
2982506	2696	TTEMSINGLES-----------R64-002700----------	Men Singles
2982261	2696	TTEMSINGLES-----------R64-000600----------	Men Singles
2982184	2696	TTEMSINGLES-----------R64-001800----------	Men Singles
2981607	2696	TTEMSINGLES-----------R64-003000----------	Men Singles
2981487	2696	TTEWSINGLES-----------R64-000300----------	Women Singles
2981153	2696	TTEWDOUBLES-----------8FNL000300----------	Women Doubles
2980734	2696	TTEWDOUBLES-----------8FNL000600----------	Women Doubles
2980606	2696	TTEMDOUBLES-----------8FNL000300----------	Men Doubles
2980412	2696	TTEWSINGLES-----------R64-002200----------	Women Singles
2980344	2696	TTEMSINGLES-----------R64-000200----------	Men Singles
2979983	2696	TTEWSINGLES-----------R64-003000----------	Women Singles
2979864	2696	TTEWSINGLES-----------R64-003100----------	Women Singles
2979685	2696	TTEXDOUBLES-----------8FNL000400----------	Mixed Doubles
2979503	2696	TTEMDOUBLES-----------8FNL000700----------	Men Doubles
2979290	2696	TTEXDOUBLES-----------8FNL000600----------	Mixed Doubles
2979206	2696	TTEMDOUBLES-----------8FNL000400----------	Men Doubles
2978820	2696	TTEXDOUBLES-----------8FNL000500----------	Mixed Doubles
2978382	2696	TTEWDOUBLES-----------8FNL000500----------	Women Doubles
2978351	2696	TTEWSINGLES-----------R64-001900----------	Women Singles
2978331	2696	TTEMDOUBLES-----------8FNL000200----------	Men Doubles
2978009	2696	TTEMDOUBLES-----------8FNL000800----------	Men Doubles
2977648	2696	TTEMSINGLES-----------R64-001900----------	Men Singles
2977631	2696	TTEWSINGLES-----------R64-001100----------	Women Singles
2977609	2696	TTEMSINGLES-----------R64-001100----------	Men Singles
2977106	2696	TTEMDOUBLES-----------8FNL000600----------	Men Doubles
2976981	2696	TTEWSINGLES-----------R64-002700----------	Women Singles
2976952	2696	TTEMSINGLES-----------R64-001400----------	Men Singles
2976845	2696	TTEWSINGLES-----------R64-001500----------	Women Singles
2976459	2696	TTEWDOUBLES-----------8FNL000100----------	Women Doubles
2976358	2696	TTEMSINGLES-----------R64-002300----------	Men Singles
2976330	2696	TTEWDOUBLES-----------8FNL000200----------	Women Doubles
2976322	2696	TTEWDOUBLES-----------8FNL000400----------	Women Doubles
2975822	2696	TTEMSINGLES-----------R64-001500----------	Men Singles
2975761	2696	TTEWDOUBLES-----------8FNL000700----------	Women Doubles
2975385	2696	TTEXDOUBLES-----------8FNL000700----------	Mixed Doubles
2975296	2696	TTEXDOUBLES-----------8FNL000800----------	Mixed Doubles
2975284	2696	TTEXDOUBLES-----------8FNL000200----------	Mixed Doubles
2975235	2696	TTEXDOUBLES-----------8FNL000100----------	Mixed Doubles
2974579	2696	TTEXDOUBLES-----------RND2000100----------	Mixed Doubles
2974576	2696	TTEMSINGLES-----------RND1002200----------	Men Singles
2974573	2696	TTEMSINGLES-----------RND3000600----------	Men Singles
2974569	2696	TTEWSINGLES-----------RND3000800----------	Women Singles
2974567	2696	TTEWSINGLES-----------RND3000300----------	Women Singles
2972695	2696	TTEMSINGLES-----------RND3000700----------	Men Singles
2972504	2696	TTEMSINGLES-----------RND3000500----------	Men Singles
2972427	2696	TTEMSINGLES-----------RND3000800----------	Men Singles
2971816	2696	TTEMSINGLES-----------RND3000200----------	Men Singles
2971804	2696	TTEMSINGLES-----------RND3000300----------	Men Singles
2971521	2696	TTEMSINGLES-----------RND3000100----------	Men Singles
2971478	2696	TTEMSINGLES-----------RND3000400----------	Men Singles
2970543	2696	TTEWSINGLES-----------RND3000500----------	Women Singles
2970410	2696	TTEWSINGLES-----------RND3000600----------	Women Singles
2970399	2696	TTEWSINGLES-----------RND3000700----------	Women Singles
2969392	2696	TTEWSINGLES-----------RND3000100----------	Women Singles
2969390	2696	TTEWSINGLES-----------RND3000200----------	Women Singles
2969312	2696	TTEWSINGLES-----------RND3000400----------	Women Singles
2968095	2696	TTEMSINGLES-----------RND2001400----------	Men Singles
2968045	2696	TTEMSINGLES-----------RND2001300----------	Men Singles
2968024	2696	TTEMSINGLES-----------RND2001500----------	Men Singles
2967811	2696	TTEWSINGLES-----------RND2001500----------	Women Singles
2967506	2696	TTEMSINGLES-----------RND2001600----------	Men Singles
2967339	2696	TTEWSINGLES-----------RND2001400----------	Women Singles
2967172	2696	TTEWSINGLES-----------RND2001600----------	Women Singles
2967040	2696	TTEWSINGLES-----------RND2001300----------	Women Singles
2966824	2696	TTEMSINGLES-----------RND2000900----------	Men Singles
2966218	2696	TTEMSINGLES-----------RND2001000----------	Men Singles
2966185	2696	TTEMSINGLES-----------RND2001100----------	Men Singles
2966180	2696	TTEMSINGLES-----------RND2001200----------	Men Singles
2965709	2696	TTEWSINGLES-----------RND2001100----------	Women Singles
2965508	2696	TTEWSINGLES-----------RND2000900----------	Women Singles
2965478	2696	TTEWSINGLES-----------RND2001000----------	Women Singles
2965439	2696	TTEWSINGLES-----------RND2001200----------	Women Singles
2964876	2696	TTEMSINGLES-----------RND2000600----------	Men Singles
2964819	2696	TTEMSINGLES-----------RND2000500----------	Men Singles
2964677	2696	TTEMSINGLES-----------RND2000700----------	Men Singles
2964518	2696	TTEMSINGLES-----------RND2000800----------	Men Singles
2964314	2696	TTEWSINGLES-----------RND2000600----------	Women Singles
2964158	2696	TTEWSINGLES-----------RND2000700----------	Women Singles
2963697	2696	TTEWSINGLES-----------RND2000500----------	Women Singles
2963690	2696	TTEWSINGLES-----------RND2000800----------	Women Singles
2963659	2696	TTEMSINGLES-----------RND2000300----------	Men Singles
2963332	2696	TTEMSINGLES-----------RND2000200----------	Men Singles
2963209	2696	TTEMSINGLES-----------RND2000100----------	Men Singles
2963073	2696	TTEMSINGLES-----------RND2000400----------	Men Singles
2962751	2696	TTEWSINGLES-----------RND2000200----------	Women Singles
2962712	2696	TTEWSINGLES-----------RND2000300----------	Women Singles
2962525	2696	TTEWSINGLES-----------RND2000400----------	Women Singles
2962207	2696	TTEWSINGLES-----------RND2000100----------	Women Singles
2960607	2696	TTEMDOUBLES-----------RND2000100----------	Men Doubles
2960457	2696	TTEMDOUBLES-----------RND2000400----------	Men Doubles
2960446	2696	TTEMDOUBLES-----------RND2000300----------	Men Doubles
2960376	2696	TTEWDOUBLES-----------RND2000300----------	Women Doubles
2959974	2696	TTEMDOUBLES-----------RND2000200----------	Men Doubles
2959951	2696	TTEWDOUBLES-----------RND2000200----------	Women Doubles
2959887	2696	TTEWDOUBLES-----------RND2000100----------	Women Doubles
2959485	2696	TTEWDOUBLES-----------RND2000400----------	Women Doubles
2959402	2696	TTEMSINGLES-----------RND1002700----------	Men Singles
2959255	2696	TTEMSINGLES-----------RND1002300----------	Men Singles
2959194	2696	TTEMSINGLES-----------RND1002600----------	Men Singles
2959132	2696	TTEMSINGLES-----------RND1003100----------	Men Singles
2958999	2696	TTEMSINGLES-----------RND1001500----------	Men Singles
2958501	2696	TTEMSINGLES-----------RND1001900----------	Men Singles
2958444	2696	TTEMSINGLES-----------RND1001800----------	Men Singles
2956868	2696	TTEXDOUBLES-----------RND2000400----------	Mixed Doubles
2956844	2696	TTEXDOUBLES-----------RND2000300----------	Mixed Doubles
2956738	2696	TTEXDOUBLES-----------RND2000200----------	Mixed Doubles
2956100	2696	TTEWDOUBLES-----------RND1000700----------	Women Doubles
2956083	2696	TTEWSINGLES-----------RND1001800----------	Women Singles
2956036	2696	TTEMDOUBLES-----------RND1000200----------	Men Doubles
2955992	2696	TTEWSINGLES-----------RND1001000----------	Women Singles
2955560	2696	TTEWDOUBLES-----------RND1000200----------	Women Doubles
2955483	2696	TTEWDOUBLES-----------RND1000500----------	Women Doubles
2955387	2696	TTEWDOUBLES-----------RND1000400----------	Women Doubles
2955209	2696	TTEMSINGLES-----------RND1001400----------	Men Singles
2955063	2696	TTEMSINGLES-----------RND1000200----------	Men Singles
2954753	2696	TTEMSINGLES-----------RND1000700----------	Men Singles
2954497	2696	TTEMSINGLES-----------RND1001000----------	Men Singles
2954280	2696	TTEWSINGLES-----------RND1003100----------	Women Singles
2954162	2696	TTEMSINGLES-----------RND1000600----------	Men Singles
2953967	2696	TTEWSINGLES-----------RND1000200----------	Women Singles
2953619	2696	TTEWSINGLES-----------RND1002300----------	Women Singles
2953534	2696	TTEXDOUBLES-----------RND1000600----------	Mixed Doubles
2953153	2696	TTEXDOUBLES-----------RND1000800----------	Mixed Doubles
2953150	2696	TTEXDOUBLES-----------RND1000500----------	Mixed Doubles
